id;title;link;topic
1292;How Telematics Is Reshaping Transportation;https://iotbusinessnews.com/2025/08/07/58754-how-telematics-is-reshaping-transportation/;IoT
1293;Smart Cities - Smart Metering & Smart Homes;https://iotbusinessnews.com/category/smart-metering-smart-grid/;IoT
1294;Amazon Sidewalk Expands with LoRa®;https://iotbusinessnews.com/2026/03/06/amazon-sidewalk-expands-with-lora/;IoT
1295;Aliro 1.0 Standard Launches to Transform Access Control;https://iotbusinessnews.com/2026/02/28/aliro-1-0-standard-launches-to-transform-access-control/;IoT
1296;Semtech LoRa Plus powers multi-protocol smart home IoT;https://iotbusinessnews.com/2026/02/25/semtech-lora-plus-powers-multi-protocol-smart-home-iot/;IoT
1297;Smart city technologies gain global momentum across core urban services;https://iotbusinessnews.com/2026/02/11/smart-city-technologies-gain-global-momentum-across-core-urban-services/;IoT
1298;Latin America and the Caribbean poised for smart metering boom;https://iotbusinessnews.com/2026/01/20/latin-america-and-the-caribbean-poised-for-smart-metering-boom/;IoT
1299;Quectel Introduces Advanced Matter-over-Thread Modules;https://iotbusinessnews.com/2025/11/13/quectel-introduces-advanced-matter-over-thread-modules/;IoT
1300;Industrial IoT;https://iotbusinessnews.com/category/industrial-iot/;IoT
1301;Semtech targets industrial upgrades with FX86E 5G RedCap plug-and-play modem;https://iotbusinessnews.com/2026/03/11/semtech-targets-industrial-upgrades-with-fx86e-5g-redcap-plug-and-play-modem/;IoT
1302;Telit Cinterion and Nokia Partner on Mission-Critical AI Connectivity;https://iotbusinessnews.com/2026/01/07/telit-cinterion-and-nokia-partner-on-mission-critical-ai-connectivity/;IoT
1303;Private 5G for Smart Manufacturing: Lessons Learned from First Productive Deployments;https://iotbusinessnews.com/2025/12/01/private-5g-for-smart-manufacturing-lessons-learned-from-first-productive-deployments/;IoT
1304;Telit Cinterion Launches deviceWISE® Intelligence Suite for AI-Driven Industrial Automation;https://iotbusinessnews.com/2025/10/21/telit-cinterion-launches-devicewise-intelligence-suite-for-ai-driven-industrial-automation/;IoT
1305;GlobalLogic and Ericsson Deploy Private 5G Network at Hitachi Rail’s State-of-the-Art Digital Factory;https://iotbusinessnews.com/2025/09/10/globallogic-and-ericsson-deploy-private-5g-network-at-hitachi-rails-state-of-the-art-digital-factory/;IoT
1306;Industrial Automation Market to Reach USD 570.4 Billion by 2035;https://iotbusinessnews.com/2025/06/23/90848-industrial-automation-market-to-reach-usd-570-4-billion-by-2035/;IoT
1307;Consumer devices & Wearables;https://iotbusinessnews.com/category/consumer-electronics/;IoT
1308;Pelion launches consumer eSIM for IoT;https://iotbusinessnews.com/2025/09/22/pelion-launches-consumer-esim-for-iot/;IoT
1309;Skylo Expands Collaboration with Garmin to Bring Satellite Connectivity to New fēnix®8 Pro Smartwatches;https://iotbusinessnews.com/2025/09/05/skylo-expands-collaboration-with-garmin-to-bring-satellite-connectivity-to-new-fenix8-pro-smartwatches/;IoT
1310;Identiv Partners with TUK to Turn Physical Books Into Smart Reading Tools for Children;https://iotbusinessnews.com/2025/09/03/identiv-partners-with-tuk-to-turn-physical-books-into-smart-reading-tools-for-children/;IoT
1311;Google & Skylo Bring Satellite Connectivity to Pixel 10 and Launch Pixel Watch 4 with 2-Way Emergency Messaging;https://iotbusinessnews.com/2025/08/21/20265-google-skylo-bring-satellite-connectivity-to-pixel-10-and-launch-pixel-watch-4-with-2-way-emergency-messaging/;IoT
1312;emnify Launches Consumer eSIM Solution to Simplify Large-Scale Enterprise Deployments;https://iotbusinessnews.com/2025/06/30/58000-emnify-launches-consumer-esim-solution-to-simplify-large-scale-enterprise-deployments/;IoT
1313;Consumer IoT Products are Priced 44% Higher on Average Than Similar Non-Connected Products;https://iotbusinessnews.com/2025/06/27/28255-consumer-iot-products-are-priced-44-higher-on-average-than-similar-non-connected-products/;IoT
1314;Smart Healthcare;https://iotbusinessnews.com/category/health-medical/;IoT
1315;The number of telecare solution users in Europe and North America reached 16.2 million at the end of 2025;https://iotbusinessnews.com/2026/02/28/the-number-of-telecare-solution-users-in-europe-and-north-america-reached-16-2-million-at-the-end-of-2025/;IoT
1316;Healthcare IoT: Regulations, Interoperability and Patient Data Security;https://iotbusinessnews.com/2026/01/12/healthcare-iot-regulations-interoperability-and-patient-data-security/;IoT
1317;Inside the Body: How Ingestible Sensors Are Shaping the Future of Healthcare;https://iotbusinessnews.com/2025/06/19/25152-inside-the-body-how-ingestible-sensors-are-shaping-the-future-of-healthcare/;IoT
1318;Berg Insight says 14.7 million Europeans used connected care solutions in 2024;https://iotbusinessnews.com/2025/02/14/43477-berg-insight-says-14-7-million-europeans-used-connected-care-solutions-in-2024/;IoT
1319;Best Practices for Medical Device Connectivity;https://iotbusinessnews.com/2025/01/09/84541-best-practices-for-medical-device-connectivity/;IoT
1320;Semtech and iWOW Enhance Elder Care with LoRaWAN® Wireless Emergency System;https://iotbusinessnews.com/2025/01/06/20510-semtech-and-iwow-enhance-elder-care-with-lorawan-wireless-emergency-system/;IoT
1321;Smart retail & Payment;https://iotbusinessnews.com/category/smart-retail/;IoT
1322;Verifone taps Thales eSIM and SGP.32 to simplify global connectivity for POS terminals;https://iotbusinessnews.com/2026/03/11/verifone-taps-thales-esim-and-sgp-32-to-simplify-global-connectivity-for-pos-terminals/;IoT
1323;Cielo Boosts Remote Connectivity for POS Terminals with Thales;https://iotbusinessnews.com/2026/03/05/cielo-boosts-remote-connectivity-for-pos-terminals-with-thales/;IoT
1324;Carrefour and Vusion to deploy smart stores at scale;https://iotbusinessnews.com/2026/02/19/carrefour-and-vusion-to-deploy-smart-stores-at-scale/;IoT
1325;Samsara Turns IoT Data into AI Insights for Retail Operations;https://iotbusinessnews.com/2025/11/07/samsara-turns-iot-data-into-ai-insights-for-retail-operations/;IoT
1326;Wiliot and Walmart Partner to Transform Retail with Ambient IoT and AI;https://iotbusinessnews.com/2025/10/02/wiliot-and-walmart-partner-to-transform-retail-with-ambient-iot-and-ai/;IoT
1327;Carrefour and VusionGroup Test a New Generation of Connected Stores with EdgeSense;https://iotbusinessnews.com/2025/06/15/32066-carrefour-and-vusiongroup-test-a-new-generation-of-connected-stores-with-edgesense/;IoT
1328;Wi-Fi 8 and the IoT Enterprise: What Next-Gen Wi-Fi Means for Connected Devices;https://iotbusinessnews.com/2026/03/06/wi-fi-8-and-the-iot-enterprise-what-next-gen-wi-fi-means-for-connected-devices/;IoT
1329;IoT Total Cost of Ownership (TCO) Models: From CapEx to OpEx in 2026;https://iotbusinessnews.com/2026/03/02/iot-total-cost-of-ownership-tco-models-from-capex-to-opex-in-2026/;IoT
1330;IoT Platform Selection: Five Traps to Avoid;https://iotbusinessnews.com/2026/02/21/iot-platform-selection-five-traps-to-avoid/;IoT
1331;Broadband IoT vs. Narrowband IoT: Enterprise Connectivity Strategies for 2026 and Beyond;https://iotbusinessnews.com/2026/02/13/broadband-iot-vs-narrowband-iot-enterprise-connectivity-strategies-for-2026-and-beyond/;IoT
1332;Cellular IoT Modules Market Outlook 2025-2026: Strong Growth in 2025, Structural Pressures Ahead;https://iotbusinessnews.com/2026/02/10/cellular-iot-modules-market-outlook-2025-2026-strong-growth-in-2025-structural-pressures-ahead/;IoT
1333;Wi-Fi 8 and the IoT Enterprise: What Next-Gen Wi-Fi Means for Connected Devices;https://iotbusinessnews.com/2026/03/06/wi-fi-8-and-the-iot-enterprise-what-next-gen-wi-fi-means-for-connected-devices/;IoT
1334;IoT Total Cost of Ownership (TCO) Models: From CapEx to OpEx in 2026;https://iotbusinessnews.com/2026/03/02/iot-total-cost-of-ownership-tco-models-from-capex-to-opex-in-2026/;IoT
1335;Broadband IoT vs. Narrowband IoT: Enterprise Connectivity Strategies for 2026 and Beyond;https://iotbusinessnews.com/2026/02/13/broadband-iot-vs-narrowband-iot-enterprise-connectivity-strategies-for-2026-and-beyond/;IoT
1336;Cellular IoT Modules Market Outlook 2025-2026: Strong Growth in 2025, Structural Pressures Ahead;https://iotbusinessnews.com/2026/02/10/cellular-iot-modules-market-outlook-2025-2026-strong-growth-in-2025-structural-pressures-ahead/;IoT
1337;From Connected Devices to Autonomous Operations: What Enterprise IoT Is Really Becoming;https://iotbusinessnews.com/2026/02/10/from-connected-devices-to-autonomous-operations-what-enterprise-iot-is-really-becoming/;IoT
1338;The Rise of Vertical-Specific IoT Stacks: The End of One-Size-Fits-All Platforms;https://iotbusinessnews.com/2026/01/28/the-rise-of-vertical-specific-iot-stacks-the-end-of-one-size-fits-all-platforms/;IoT
1339;Latest from our base of 8,500+ IoT news and articles;https://iotbusinessnews.com/category/market-data/;IoT
1340;Telit Cinterion pairs its FN990B40 5G data card with Airfide UWB and 60 GHz radar for indoor positioning and sensing;https://iotbusinessnews.com/2026/03/11/telit-cinterion-pairs-its-fn990b40-5g-data-card-with-airfide-uwb-and-60-ghz-radar-for-indoor-positioning-and-sensing/;IoT
1341;Quectel leans on third-party security validation as EU Cyber Resilience Act deadline approaches;https://iotbusinessnews.com/2026/03/11/quectel-leans-on-third-party-security-validation-as-eu-cyber-resilience-act-deadline-approaches/;IoT
1342;Semtech targets industrial upgrades with FX86E 5G RedCap plug-and-play modem;https://iotbusinessnews.com/2026/03/11/semtech-targets-industrial-upgrades-with-fx86e-5g-redcap-plug-and-play-modem/;IoT
1343;Quectel’s SH603ZA-AP targets edge AI designs with 6 TOPS NPU and broad industrial I/O;https://iotbusinessnews.com/2026/03/11/quectels-sh603za-ap-targets-edge-ai-designs-with-6-tops-npu-and-broad-industrial-i-o/;IoT
1344;Verifone taps Thales eSIM and SGP.32 to simplify global connectivity for POS terminals;https://iotbusinessnews.com/2026/03/11/verifone-taps-thales-esim-and-sgp-32-to-simplify-global-connectivity-for-pos-terminals/;IoT
1345;Fibocom targets smart pet collars with MQ771-GL LPWA module;https://iotbusinessnews.com/2026/03/11/fibocom-targets-smart-pet-collars-with-mq771-gl-lpwa-module/;IoT
1346;1NCE adds Netmore LoRaWAN via plugin, bringing LoRaWAN and cellular under one IoT platform;https://iotbusinessnews.com/2026/03/11/1nce-adds-netmore-lorawan-via-plugin-bringing-lorawan-and-cellular-under-one-iot-platform/;IoT
1347;Berg Insight: Smart label shipments in logistics hit 900,000 units in 2025;https://iotbusinessnews.com/2026/03/10/berg-insight-smart-label-shipments-in-logistics-hit-900000-units-in-2025/;IoT
1348;IoT Connectivity: Technologies, Networks and Market Trends;https://iotbusinessnews.com/2026/03/10/iot-connectivity-technologies-networks-and-market-trends/;IoT
1349;LoRaWAN: Architecture, Use Cases and Ecosystem Overview;https://iotbusinessnews.com/2026/03/10/lorawan-architecture-use-cases-and-ecosystem-overview/;IoT
1350;Telit Cinterion adds dual-band L1+L5 GNSS modules targeting compact trackers and high-precision IoT designs;https://iotbusinessnews.com/2026/03/09/telit-cinterion-adds-dual-band-l1l5-gnss-modules-targeting-compact-trackers-and-high-precision-iot-designs/;IoT
1351;LPWAN: Technologies Powering Low-Power Wide-Area IoT Connectivity;https://iotbusinessnews.com/2026/03/09/lpwan-technologies-powering-low-power-wide-area-iot-connectivity/;IoT
1352;IoT insights;https://iotbusinessnews.com/category/iot-insights/;IoT
1353;Wi-Fi 8 and the IoT Enterprise: What Next-Gen Wi-Fi Means for Connected Devices;https://iotbusinessnews.com/2026/03/06/wi-fi-8-and-the-iot-enterprise-what-next-gen-wi-fi-means-for-connected-devices/;IoT
1354;IoT Total Cost of Ownership (TCO) Models: From CapEx to OpEx in 2026;https://iotbusinessnews.com/2026/03/02/iot-total-cost-of-ownership-tco-models-from-capex-to-opex-in-2026/;IoT
1355;IoT Platform Selection: Five Traps to Avoid;https://iotbusinessnews.com/2026/02/21/iot-platform-selection-five-traps-to-avoid/;IoT
1356;Broadband IoT vs. Narrowband IoT: Enterprise Connectivity Strategies for 2026 and Beyond;https://iotbusinessnews.com/2026/02/13/broadband-iot-vs-narrowband-iot-enterprise-connectivity-strategies-for-2026-and-beyond/;IoT
1357;IoT Explained;https://iotbusinessnews.com/category/iot-explained/;IoT
1358;IoT Connectivity: Technologies, Networks and Market Trends;https://iotbusinessnews.com/2026/03/10/iot-connectivity-technologies-networks-and-market-trends/;IoT
1359;LoRaWAN: Architecture, Use Cases and Ecosystem Overview;https://iotbusinessnews.com/2026/03/10/lorawan-architecture-use-cases-and-ecosystem-overview/;IoT
1360;LPWAN: Technologies Powering Low-Power Wide-Area IoT Connectivity;https://iotbusinessnews.com/2026/03/09/lpwan-technologies-powering-low-power-wide-area-iot-connectivity/;IoT
1361;SGP.32 for IoT: Architecture, Deployment Impact, and What Changes for Enterprises;https://iotbusinessnews.com/2025/12/26/sgp-32-for-iot-architecture-deployment-impact-and-what-changes-for-enterprises/;IoT
1362;General IoT Business News;https://iotbusinessnews.com/category/business-news/;IoT
1363;Telit Cinterion pairs its FN990B40 5G data card with Airfide UWB and 60 GHz radar for indoor positioning and sensing;https://iotbusinessnews.com/2026/03/11/telit-cinterion-pairs-its-fn990b40-5g-data-card-with-airfide-uwb-and-60-ghz-radar-for-indoor-positioning-and-sensing/;IoT
1364;Quectel leans on third-party security validation as EU Cyber Resilience Act deadline approaches;https://iotbusinessnews.com/2026/03/11/quectel-leans-on-third-party-security-validation-as-eu-cyber-resilience-act-deadline-approaches/;IoT
1365;1NCE adds Netmore LoRaWAN via plugin, bringing LoRaWAN and cellular under one IoT platform;https://iotbusinessnews.com/2026/03/11/1nce-adds-netmore-lorawan-via-plugin-bringing-lorawan-and-cellular-under-one-iot-platform/;IoT
1366;Telit Cinterion adds dual-band L1+L5 GNSS modules targeting compact trackers and high-precision IoT designs;https://iotbusinessnews.com/2026/03/09/telit-cinterion-adds-dual-band-l1l5-gnss-modules-targeting-compact-trackers-and-high-precision-iot-designs/;IoT
1367;Blues integrates Skylo NTN satellite with cellular and Wi-Fi in a single Notecard IoT module;https://iotbusinessnews.com/2026/03/09/blues-integrates-skylo-ntn-satellite-with-cellular-and-wi-fi-in-a-single-notecard-iot-module/;IoT
1368;Comprion and Giesecke+Devrient Partner for Interoperable SGP.32 IoT eSIM Solutions;https://iotbusinessnews.com/2026/03/05/comprion-and-gieseckedevrient-partner-for-interoperable-sgp-32-iot-esim-solutions/;IoT
1369;M2M & IoT market data;https://iotbusinessnews.com/category/market-data/;IoT
1370;Berg Insight: Smart label shipments in logistics hit 900,000 units in 2025;https://iotbusinessnews.com/2026/03/10/berg-insight-smart-label-shipments-in-logistics-hit-900000-units-in-2025/;IoT
1371;The number of telecare solution users in Europe and North America reached 16.2 million at the end of 2025;https://iotbusinessnews.com/2026/02/28/the-number-of-telecare-solution-users-in-europe-and-north-america-reached-16-2-million-at-the-end-of-2025/;IoT
1372;The installed base of fleet management systems in Southeast Asia to reach 6.4 million units by 2029;https://iotbusinessnews.com/2026/02/26/the-installed-base-of-fleet-management-systems-in-southeast-asia-to-reach-6-4-million-units-by-2029/;IoT
1373;Smart city technologies gain global momentum across core urban services;https://iotbusinessnews.com/2026/02/11/smart-city-technologies-gain-global-momentum-across-core-urban-services/;IoT
1374;Cellular IoT Modules Market Outlook 2025-2026: Strong Growth in 2025, Structural Pressures Ahead;https://iotbusinessnews.com/2026/02/10/cellular-iot-modules-market-outlook-2025-2026-strong-growth-in-2025-structural-pressures-ahead/;IoT
